"","School_ID","Short_Name","Long_Name","School_Type","Primary_Category","Address","City","State","Zip","Progress_Report_Year","Blue_Ribbon_Award_Year","Excelerate_Award_Gold_Year","Spot_Light_Award_Year","Improvement_Award_Year","Excellence_Award_Year","Student_Attainment_Rating","Student_Attainment_Description","Culture_Climate_Rating","Culture_Climate_Description","School_Survey_Student_Response_Rate_Pct","School_Survey_Student_Response_Rate_Avg_Pct","School_Survey_Teacher_Response_Rate_Pct","School_Survey_Teacher_Response_Rate_Avg_Pct","Creative_School_Certification","Creative_School_Certification_Description","School_Survey_Involved_Families","School_Survey_Supportive_Environment","School_Survey_Ambitious_Instruction","School_Survey_Effective_Leaders","School_Survey_Collaborative_Teachers","School_Survey_Safety","Suspensions_Per_100_Students_Year_2_Pct","Suspensions_Per_100_Students_Avg_Pct","Misconducts_To_Suspensions_Year_2_Pct","Misconducts_To_Suspensions_Avg_Pct","Average_Length_Suspension_Year_2_Pct","Average_Length_Suspension_Avg_Pct","Behavior_Discipline_Year_1","Behavior_Discipline_Year_2","Student_Attendance_Year_1_Pct","Student_Attendance_Year_2_Pct","Student_Attendance_Avg_Pct","Teacher_Attendance_Year_1_Pct","Teacher_Attendance_Year_2_Pct","Teacher_Attendance_Avg_Pct","One_Year_Dropout_Rate_Year_1_Pct","One_Year_Dropout_Rate_Year_2_Pct","One_Year_Dropout_Rate_Avg_Pct","Other_Metrics_Year_1","Other_Metrics_Year_2","Freshmen_On_Track_School_Pct_Year_2","Freshmen_On_Track_CPS_Pct_Year_2","Freshmen_On_Track_School_Pct_Year_1","Freshmen_On_Track_CPS_Pct_Year_1","Graduation_4_Year_School_Pct_Year_2","Graduation_4_Year_CPS_Pct_Year_2","Graduation_4_Year_School_Pct_Year_1","Graduation_4_Year_CPS_Pct_Year_1","Graduation_5_Year_School_Pct_Year_2","Graduation_5_Year_CPS_Pct_Year_2","Graduation_5_Year_School_Pct_Year_1","Graduation_5_Year_CPS_Pct_Year_1","College_Enrollment_School_Pct_Year_2","College_Enrollment_CPS_Pct_Year_2","College_Enrollment_School_Pct_Year_1","College_Enrollment_CPS_Pct_Year_1","College_Persistence_School_Pct_Year_2","College_Persistence_CPS_Pct_Year_2","College_Persistence_School_Pct_Year_1","College_Persistence_CPS_Pct_Year_1","Progress_Toward_Graduation_Year_1","Progress_Toward_Graduation_Year_2","State_School_Report_Card_URL","Mobility_Rate_Pct","Chronic_Truancy_Pct","Supportive_School_Award","Supportive_School_Award_Desc","Parent_Survey_Results_Year","School_Latitude","School_Longitude","SAT_Grade_11_Score_School_Avg","SAT_Grade_11_Score_CPS_Avg","Attainment_PSAT_Grade_9_School_Pct","Attainment_PSAT_Grade_10_School_Pct","Attainment_SAT_Grade_11_School_Pct","Attainment_All_Grades_School_Pct"
"154",610180,"SMYTH","John M Smyth Elementary School","Magnet","ES","1059 W 13TH ST","Chicago","Illinois",60608,2022,NA,2022,NA,2012,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",61.1,73,52,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","WEAK",7.7,5.4,46.8,13.8,"1.5 days","2.2 days",2021,2022,81.6,86.3,86.9,91.4,92.9,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252460",19.8,48.6,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.865351,-87.653445,0,939,0,0,0,0
"155",609748,"YORK HS","Consuella B York Alternative HS","Citywide-Option","HS","2700 S CALIFORNIA AVE","Chicago","Illinois",60608,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",95.7,73,80.4,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,61.7,61.1,86.9,86.8,91,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,82.9,NA,80.2,NA,84,NA,83.8,NA,61.8,NA,61.9,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990253600",NA,NA,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.842533,-87.695261,0,939,0,0,0,0
"156",610329,"OROZCO","Orozco Fine Arts & Sciences Elementary School","Neighborhood","ES","1940 W 18TH ST","Chicago","Illinois",60608,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",95.3,73,55,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","STRONG","VERY STRONG","WEAK","WEAK","STRONG",NA,5.4,NA,13.8,"","2.2 days",2021,2022,96.7,93.7,86.9,90.6,92.8,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252842",NA,15.5,"EXEMPLARY","This school has a strong commitment and robust systems to support social and emotional learning (SEL).  Documents, observations, and interviews with students, parents, and other members of the school community demonstrate that SEL is a core part of students’ experience and the learning environment meets CPS School Climate Standards.",2022,41.857755,-87.67521,0,939,0,0,0,0
"157",400094,"EPIC HS","EPIC Academy Charter High School","Charter","HS","8255 S HOUSTON AVE","Chicago","Illinois",60617,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","NOT YET ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",54,73,73.3,71,"EMERGING","This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","NEUTRAL","NEUTRAL","VERY WEAK","WEAK","VERY WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,81,78.6,86.9,NA,NA,92.5,3.7,5.7,6.1,2021,2022,41.2,88.8,52.3,86.7,75.6,82.9,71.8,80.2,80.2,84,76,83.8,40.7,61.8,50.5,61.9,64.6,71.2,56.7,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=15016299025015C",11.2,62.3,"NOT RATED","This school has not submitted an action plan to support school climate and social & emotional learning (SEL).",2022,41.744849,-87.550222,816,939,11.8,3.4,5.2,6.3
"158",609779,"ARMSTRONG G","George Armstrong International Studies ES","Neighborhood","ES","2110 W GREENLEAF AVE","Chicago","Illinois",60645,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",93.5,73,73,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","STRONG","STRONG","STRONG","STRONG","NEUTRAL",0.5,5.4,17.6,13.8,"1.7 days","2.2 days",2021,2022,94,91.4,86.9,90.8,92.6,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252059",13,29.4,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,42.01015,-87.684442,0,939,0,0,0,0
"159",610145,"REINBERG","Peter A Reinberg Elementary School","Neighborhood","ES","3425 N MAJOR AVE","Chicago","Illinois",60634,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",82.1,73,50.6,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,93.1,89.8,86.9,89,92.8,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252422",7.1,38.2,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.943019,-87.768983,0,939,0,0,0,0
"160",609929,"FULTON","Robert Fulton Elementary School","Neighborhood","ES","5300 S HERMITAGE AVE","Chicago","Illinois",60609,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",82.9,73,74.4,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","NEUTRAL","VERY STRONG","VERY WEAK","WEAK","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,89.5,87.8,86.9,89,93.1,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252210",19.3,41.2,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.79758,-87.668436,0,939,0,0,0,0
"161",609976,"HAYT","Stephen K Hayt Elementary School","Neighborhood","ES","1518 W GRANVILLE AVE","Chicago","Illinois",60660,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",45.9,73,65,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NOT ENOUGH DATA","NOT ENOUGH DATA","WEAK","WEAK","NOT ENOUGH DATA",0.1,5.4,2.7,13.8,"1.0 days","2.2 days",2021,2022,94,90.7,86.9,91.3,93.2,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252252",13.9,30.9,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.994541,-87.668504,0,939,0,0,0,0
"162",610221,"WEBSTER","Daniel Webster Elementary School","Neighborhood","ES","4055 W ARTHINGTON ST","Chicago","Illinois",60624,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",52.3,73,72,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","STRONG","STRONG","STRONG","NEUTRAL","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,88.2,88.6,86.9,89.9,93.2,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252505",13.2,47.8,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.869916,-87.727524,0,939,0,0,0,0
"163",609943,"OWENS","Jesse Owens Elementary Community Academy","Neighborhood","ES","12302 S STATE ST","Chicago","Illinois",60628,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",82.4,73,54.8,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","STRONG","VERY STRONG","NEUTRAL","WEAK","NEUTRAL",5.1,5.4,4.2,13.8,"1.7 days","2.2 days",2021,2022,82.5,85.6,86.9,84.4,91,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252222",17.3,53.6,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.670618,-87.622546,0,939,0,0,0,0
"164",609863,"COLUMBUS","Christopher Columbus Elementary School","Neighborhood","ES","1003 N LEAVITT ST","Chicago","Illinois",60622,2022,NA,2022,2012,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",96.7,73,99.9,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","VERY STRONG","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","STRONG",1.7,5.4,12.5,13.8,"1.5 days","2.2 days",2021,2022,97.1,91.2,86.9,90.7,93.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252138",14.9,29.8,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.899566,-87.681938,0,939,0,0,0,0
